Ontology -  all instances of class from New SmartTable with Growth-Media	Matches	Composition	PLATE-ID	Observed-Growth	Object ID	Common-Name	WELL-ID	Summary
HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=MIX0-682	HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=Phenotype-Microarray-Media	HTTPS://ecocyc.org/compound?orgid=ECOLI&id=SULFATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=FE%2b3 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=K%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=MG%2b2 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=AMMONIUM // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PYRUVATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=NA%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CL- // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD0-2459 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=GLYCEROL-3P		HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-361 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-261 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-30 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-111	MIX0-682	PMA phosphorus source test + <i>sn</i>-glycerol-3-phosphate	B3	
HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=MIX0-680	HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=Phenotype-Microarray-Media	HTTPS://ecocyc.org/compound?orgid=ECOLI&id=SULFATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=FE%2b3 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=K%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=MG%2b2 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=AMMONIUM // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PYRUVATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=NA%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CL- // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD0-2459 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD-3734		HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-379 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-361 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-261 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-30 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-109	MIX0-680	PMA phosphorus source test + thiophosphate	B1	
HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=MIX0-722	HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=Phenotype-Microarray-Media	HTTPS://ecocyc.org/compound?orgid=ECOLI&id=SULFATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=FE%2b3 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=K%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=MG%2b2 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=AMMONIUM // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PYRUVATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=NA%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CL- // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD0-2459 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD-3732		HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-361 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-261 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-30 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-111	MIX0-722	PMA phosphorus source test + thymidine 3'-monophosphate	E9	
HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=MIX0-724	HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=Phenotype-Microarray-Media	HTTPS://ecocyc.org/compound?orgid=ECOLI&id=SULFATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=FE%2b3 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=K%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=MG%2b2 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=AMMONIUM // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PYRUVATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=NA%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CL- // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD0-2459 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD-3733		HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-359 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-259 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-28 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-109	MIX0-724	PMA phosphorus source test + thymidine 3'5'-cyclic monophosphate	E12	
HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=MIX0-676	HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=Phenotype-Microarray-Media	HTTPS://ecocyc.org/compound?orgid=ECOLI&id=SULFATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=FE%2b3 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=K%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=MG%2b2 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=AMMONIUM // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PYRUVATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=NA%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CL- // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD0-2459 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD-3703		HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-359 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-259 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-28 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-109	MIX0-676	PMA phosphorus source test + triethyl phosphate	A6	
HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=MIX0-674	HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=Phenotype-Microarray-Media	HTTPS://ecocyc.org/compound?orgid=ECOLI&id=SULFATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=FE%2b3 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=K%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=MG%2b2 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=AMMONIUM // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PYRUVATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=NA%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CL- // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD0-2459 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD-610		HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-361 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-261 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-30 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-111	MIX0-674	PMA phosphorus source test + trimetaphosphate	A4	
HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=MIX0-711	HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=Phenotype-Microarray-Media	HTTPS://ecocyc.org/compound?orgid=ECOLI&id=SULFATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=FE%2b3 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=K%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=MG%2b2 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=AMMONIUM // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PYRUVATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=NA%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CL- // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD0-2459 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=UMP		HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-361 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-261 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-30 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-111	MIX0-711	PMA phosphorus source test + UMP	D10	
HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=MIX0-709	HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=Phenotype-Microarray-Media	HTTPS://ecocyc.org/compound?orgid=ECOLI&id=SULFATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=FE%2b3 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=K%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=MG%2b2 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=AMMONIUM // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PYRUVATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=NA%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CL- // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD0-2459 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD-3723		HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-361 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-261 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-30 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-111	MIX0-709	PMA phosphorus source test + uridine 2'-monophosphate	D8	
HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=MIX0-712	HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=Phenotype-Microarray-Media	HTTPS://ecocyc.org/compound?orgid=ECOLI&id=SULFATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=FE%2b3 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=K%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=MG%2b2 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=AMMONIUM // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PYRUVATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=NA%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CL- // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD0-2459 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD-3725		HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-361 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-261 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-30 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-111	MIX0-712	PMA phosphorus source test + uridine 2'3'-cyclic monophosphate	D11	
HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=MIX0-710	HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=Phenotype-Microarray-Media	HTTPS://ecocyc.org/compound?orgid=ECOLI&id=SULFATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=FE%2b3 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=K%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=MG%2b2 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=AMMONIUM // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PYRUVATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=NA%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CL- // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD0-2459 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD-3724		HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-361 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-261 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-30 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-111	MIX0-710	PMA phosphorus source test + uridine 3'-monophosphate	D9	
HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=MIX0-713	HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=Phenotype-Microarray-Media	HTTPS://ecocyc.org/compound?orgid=ECOLI&id=SULFATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=FE%2b3 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=K%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=MG%2b2 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=AMMONIUM // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PYRUVATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=NA%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CL- // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD0-2459 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD-3727		HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-259 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-28 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-109	MIX0-713	PMA phosphorus source test + uridine 3'5'-cyclic monophosphate	D12	
HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=MIX0-732	HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=Phenotype-Microarray-Media	HTTPS://ecocyc.org/compound?orgid=ECOLI&id=FE%2b3 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=K%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=MG%2b2 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PROTON // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=Pi // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=AMMONIUM // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PYRUVATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=NA%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CL- // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD0-2459 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=L-CYSTEATE		HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-260 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-30 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-113	MIX0-732	PMA sulfur source test + (<i>R</i>)-cysteate	F10	
HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=MIX0-752	HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=Phenotype-Microarray-Media	HTTPS://ecocyc.org/compound?orgid=ECOLI&id=FE%2b3 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=K%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=MG%2b2 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PROTON // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=Pi // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=AMMONIUM // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PYRUVATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=NA%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CL- // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD0-2459 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD-3744		HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-361 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-261 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-30 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-114	MIX0-752	PMA sulfur source test + 1-butanesulfonate	H9	
HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=MIX0-747	HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=Phenotype-Microarray-Media	HTTPS://ecocyc.org/compound?orgid=ECOLI&id=FE%2b3 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=K%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=MG%2b2 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PROTON // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=Pi // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=AMMONIUM // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PYRUVATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=NA%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CL- // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD0-2459 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD-3742		HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-260 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-28 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-112	MIX0-747	PMA sulfur source test + 1-thio-&beta;-D-glucose	H3	
HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=MIX0-734	HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=Phenotype-Microarray-Media	HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD0-2459 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CL- // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=NA%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PYRUVATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=AMMONIUM // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=Pi // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PROTON // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=MG%2b2 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=K%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=FE%2b3 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=3-SULFINOALANINE		HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-361 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-261 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-30 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-114	MIX0-734	PMA sulfur source test + 3-sulfinoalanine	F12	
HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=MIX0-757	HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=Phenotype-Microarray-Media	HTTPS://ecocyc.org/compound?orgid=ECOLI&id=FE%2b3 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=K%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=MG%2b2 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PROTON // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=Pi // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=AMMONIUM // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PYRUVATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=NA%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CL- // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD0-2459 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD-10427		HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-359 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-259 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-28 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-112	MIX0-757	PMA sulfur source test + 4-aminobenzenesulfonate	H8	
HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=MIX0-730	HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=Phenotype-Microarray-Media	HTTPS://ecocyc.org/compound?orgid=ECOLI&id=FE%2b3 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=K%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=MG%2b2 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PROTON // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=Pi // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=AMMONIUM // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PYRUVATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=NA%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CL- // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD0-2459 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CYS		HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-361 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-261 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-30 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-114	MIX0-730	PMA sulfur source test + cys	F7	
HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=MIX0-733	HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=Phenotype-Microarray-Media	HTTPS://ecocyc.org/compound?orgid=ECOLI&id=FE%2b3 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=K%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=MG%2b2 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PROTON // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=Pi // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=AMMONIUM // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PYRUVATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=NA%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CL- // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD0-2459 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD-239		HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-260 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-30 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-113	MIX0-733	PMA sulfur source test + cysteamine	F11	
HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=MIX0-764	HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=Phenotype-Microarray-Media	HTTPS://ecocyc.org/compound?orgid=ECOLI&id=FE%2b3 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=K%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=MG%2b2 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PROTON // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=Pi // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=AMMONIUM // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PYRUVATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=NA%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CL- // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD0-2459 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CYS-GLY		HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-361 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-261 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-30 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-114	MIX0-764	PMA sulfur source test + cysteinylglycine	F9	
HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=MIX0-731	HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=Growth-Media&object=Phenotype-Microarray-Media	HTTPS://ecocyc.org/compound?orgid=ECOLI&id=FE%2b3 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=K%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=MG%2b2 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PROTON // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=Pi // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=AMMONIUM // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=PYRUVATE // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=NA%2b // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CL- // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=CPD0-2459 // HTTPS://ecocyc.org/compound?orgid=ECOLI&id=D-CYSTEINE		HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-361 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-261 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-30 // HTTPS://ecocyc.org/ECOLI/NEW-IMAGE?type=NIL&object=OBS0-114	MIX0-731	PMA sulfur source test + D-cysteine	F8	
